42	http://dbpedia.org/resource/Esmé_Squalor
43	http://dbpedia.org/resource/New_Grub_Street
44	http://dbpedia.org/resource/Compact_audio_cassette
45	http://dbpedia.org/resource/The_Mists_of_Avalon
46	http://dbpedia.org/resource/C._S._Lewis_bibliography
47	http://dbpedia.org/resource/The_Underland_Chronicles
48	http://dbpedia.org/resource/Spring_Snow
49	http://dbpedia.org/resource/1919_in_literature
50	http://dbpedia.org/resource/Category:1140s_in_fiction
51	http://dbpedia.org/resource/The_Boys_from_Brazil_(novel)
52	http://dbpedia.org/resource/A_Place_of_Execution
53	http://dbpedia.org/resource/The_Seventh_Gate
54	http://dbpedia.org/resource/George_Baker_(actor)
55	http://dbpedia.org/resource/The_Glorious_Cause
56	http://dbpedia.org/class/yago/WikicatSwedishNovels
57	http://dbpedia.org/resource/Other_People
58	http://dbpedia.org/resource/Isabel_Allende
59	http://dbpedia.org/resource/Doglands
60	http://dbpedia.org/resource/The_Penguin_Group
61	http://dbpedia.org/resource/Mindplayers
62	http://dbpedia.org/resource/The_Magic_of_Krynn
63	http://dbpedia.org/resource/The_Books_of_Faerie
64	http://dbpedia.org/resource/Best_German_Novels_of_the_Twentieth_Century
65	http://dbpedia.org/resource/The_Autobiography_of_Malcolm_X
66	http://dbpedia.org/resource/A_Fan's_Notes
67	http://dbpedia.org/resource/1943_in_literature
68	http://dbpedia.org/resource/Category:American_Civil_War_novels
69	http://dbpedia.org/resource/The_Devil's_Feather
70	http://dbpedia.org/resource/The_IDIC_Epidemic
71	http://dbpedia.org/resource/Narrative
72	http://dbpedia.org/resource/Tuck_Everlasting
73	http://dbpedia.org/resource/A_Dictionary_of_Maqiao
74	http://dbpedia.org/resource/Flipped
75	http://dbpedia.org/resource/List_of_important_publications_in_philosophy
76	http://dbpedia.org/resource/List_of_books_in_the_Public_Domain
77	http://dbpedia.org/resource/The_Hellbound_Heart
78	http://dbpedia.org/resource/Little_Birds
79	http://dbpedia.org/resource/List_of_winners_of_the_National_Book_Award
80	http://dbpedia.org/resource/The_Wonderful_Flight_to_the_Mushroom_Planet
81	http://dbpedia.org/resource/Harvill_Secker
82	http://dbpedia.org/resource/1932_in_literature
83	http://dbpedia.org/resource/Anna_in_the_Tropics
84	http://dbpedia.org/resource/Europe's_Inner_Demons
85	http://dbpedia.org/resource/Circus_of_the_Damned
86	http://dbpedia.org/resource/Birthday_Letters
87	http://dbpedia.org/resource/Free_Fall_in_Crimson
88	http://dbpedia.org/resource/Kill_Your_Boyfriend
89	http://dbpedia.org/resource/The_Railway_Children
90	http://dbpedia.org/resource/Fantasy_fiction
91	http://dbpedia.org/resource/The_Shadow_Rising
92	http://dbpedia.org/resource/University_of_Chicago_Press
93	http://dbpedia.org/resource/The_Day_of_Creation
94	http://dbpedia.org/resource/The_Scourge_of_God_(novel)
95	http://dbpedia.org/resource/After_This
96	http://dbpedia.org/resource/Confessions_of_an_Ugly_Stepsister
97	http://dbpedia.org/resource/Elijah_Baley
98	http://dbpedia.org/resource/The_Magic_Toyshop
99	http://dbpedia.org/resource/The_Dragon_Masters
100	http://dbpedia.org/resource/The_Post_Card:_From_Socrates_to_Freud_and_Beyond
101	http://dbpedia.org/resource/The_Painted_Bird
102	http://dbpedia.org/resource/Category:Hogarth_Press_books
103	http://dbpedia.org/resource/The_Flanders_Panel
104	http://dbpedia.org/resource/Animal_Liberation_(book)
105	http://dbpedia.org/resource/Kaddish_for_an_Unborn_Child
106	http://dbpedia.org/resource/Paul_Bacon_(designer)
107	http://dbpedia.org/resource/The_Wizard's_Dilemma
108	http://dbpedia.org/resource/Fanny_Hill
109	http://dbpedia.org/resource/Famous_Classic_Tales
110	http://dbpedia.org/resource/The_Half_Brother
111	http://dbpedia.org/resource/The_Young_Visiters
112	http://dbpedia.org/resource/Burger's_Daughter
113	http://dbpedia.org/resource/Witch_Baby
114	http://dbpedia.org/resource/'Art'
115	http://dbpedia.org/resource/South_Carolina
116	http://dbpedia.org/resource/Category:Amelia_Peabody
117	http://dbpedia.org/resource/Another_Roadside_Attraction
118	http://dbpedia.org/resource/The_Secret_of_Annexe_3
119	http://dbpedia.org/resource/Hadassah:_One_Night_with_the_King
120	http://dbpedia.org/resource/Roger_Bacon
121	http://dbpedia.org/resource/Kansas
122	http://dbpedia.org/resource/The_Kampung_Boy
123	http://dbpedia.org/resource/The_Moneychangers
124	http://dbpedia.org/resource/Jacklight
125	http://dbpedia.org/class/yago/Wikicat1981Novels
126	http://dbpedia.org/resource/Samizdat
127	http://dbpedia.org/resource/Owls_in_the_Family
128	http://dbpedia.org/resource/Knight
129	http://dbpedia.org/resource/Changing_Places
130	http://dbpedia.org/resource/Aragorn
131	http://dbpedia.org/resource/Naked_Came_the_Manatee
132	http://dbpedia.org/resource/The_Colour
133	http://dbpedia.org/resource/Encyclopedic_novel
134	http://dbpedia.org/resource/Hope_and_Other_Dangerous_Pursuits
135	http://dbpedia.org/resource/Canongate_Books
136	http://dbpedia.org/resource/The_Charwoman's_Shadow
137	http://dbpedia.org/resource/Category:Modernist_novels
138	http://dbpedia.org/resource/Prince_of_Fire
139	http://dbpedia.org/resource/Foundation_(Isaac_Asimov_novel)
140	http://dbpedia.org/resource/The_Blue_Afternoon
141	http://dbpedia.org/resource/Apocalyptic_and_post-apocalyptic_fiction
142	http://dbpedia.org/resource/The_Secret_World_of_Og
143	http://dbpedia.org/resource/The_Sound_and_the_Fury
144	http://dbpedia.org/resource/The_Man_Who_Went_Up_in_Smoke
145	http://dbpedia.org/resource/Judaism
146	http://dbpedia.org/resource/The_Day_of_the_Triffids
147	http://dbpedia.org/resource/Sky_Coyote
148	http://dbpedia.org/resource/Green_Angel
149	http://dbpedia.org/resource/Linguistics
150	http://dbpedia.org/resource/Mr._Murder
151	http://dbpedia.org/resource/Searching_for_God_Knows_What
152	http://dbpedia.org/resource/No_Second_Chance_(novel)
153	http://dbpedia.org/resource/Anne_Frank:_The_Biography
154	http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Lead_Actress_in_a_Limited_Series_or_Movie
155	http://dbpedia.org/resource/Category:American_political_books
156	http://dbpedia.org/resource/A_Short,_Sharp_Shock
157	http://dbpedia.org/class/yago/ShortStory106371999
158	http://dbpedia.org/resource/A_Guilty_Thing_Surprised
159	http://dbpedia.org/resource/Shroud_of_Shadow
160	http://dbpedia.org/resource/Earth_Is_Room_Enough
161	http://dbpedia.org/resource/Gentleman_detective
162	http://dbpedia.org/resource/Hammer_Film_Productions
163	http://dbpedia.org/resource/Children
164	http://dbpedia.org/resource/Perrin_Aybara
165	http://dbpedia.org/resource/Red_Planet_(novel)
166	http://dbpedia.org/resource/Beggars_Banquet_(book)
167	http://dbpedia.org/resource/Miss_Rumphius
168	http://dbpedia.org/resource/Portrait_in_Sepia
169	http://dbpedia.org/resource/Category:Science_fiction_anthologies
170	http://dbpedia.org/resource/Agatha_Christie's_fictional_universe
171	http://dbpedia.org/resource/Real_Murders
172	http://dbpedia.org/resource/Janie_Dee
173	http://dbpedia.org/resource/Snow_Treasure
174	http://dbpedia.org/resource/The_Spirit_Ring
175	http://dbpedia.org/resource/Living_History
176	http://dbpedia.org/resource/The_Last_Continent
177	http://dbpedia.org/resource/Nature
178	http://dbpedia.org/resource/Go_Ask_Alice
179	http://dbpedia.org/resource/A_Murder_of_Quality
180	http://dbpedia.org/resource/Seventh_son_of_a_seventh_son
181	http://dbpedia.org/resource/T._Fisher_Unwin
182	http://dbpedia.org/resource/Camberian_Council
183	http://dbpedia.org/resource/The_Claw_of_the_Conciliator
184	http://dbpedia.org/resource/Pound_sterling
185	http://dbpedia.org/resource/The_Paris_Review
186	http://dbpedia.org/resource/When_I_was_Puerto_Rican
187	http://dbpedia.org/resource/The_Ill-Made_Mute
188	http://dbpedia.org/resource/Alliance-Union_universe
189	http://dbpedia.org/resource/To_Light_a_Candle
190	http://dbpedia.org/resource/Last_Exit_to_Brooklyn
191	http://dbpedia.org/resource/Morgawr
192	http://dbpedia.org/resource/Poor_Things
193	http://dbpedia.org/resource/Category:Adventure_novels
194	http://dbpedia.org/resource/Algis_Budrys
195	http://dbpedia.org/resource/Peace_Like_a_River
196	http://dbpedia.org/resource/Psychological_manipulation
197	http://dbpedia.org/resource/Lair_of_the_Lion
198	http://dbpedia.org/resource/Dark_Shadows
199	http://dbpedia.org/resource/The_West_End_Horror
200	http://dbpedia.org/resource/The_Girl,_the_Gold_Watch_&_Everything
201	http://dbpedia.org/resource/First_Among_Equals_(novel)
202	http://dbpedia.org/resource/Analytic_philosophy
203	http://dbpedia.org/resource/Parker_Pyne_Investigates
204	http://dbpedia.org/resource/Dinosaur_Planet_(novel)
205	http://dbpedia.org/resource/Legal_thriller
206	http://dbpedia.org/resource/Category:Novels_set_in_sub-Roman_Britain
207	http://dbpedia.org/resource/Goodbye_California_(novel)
208	http://dbpedia.org/resource/The_Witch_of_Portobello
209	http://dbpedia.org/resource/The_Woman_Who_Walked_into_Doors
210	http://dbpedia.org/resource/Kidnapping
211	http://dbpedia.org/resource/Take_Back_Your_Government
212	http://dbpedia.org/resource/Category:1970_British_novels
213	http://dbpedia.org/resource/Fires_of_Winter
214	http://dbpedia.org/resource/Locked_room_mystery
215	http://dbpedia.org/resource/Beauty_and_the_Beast
216	http://dbpedia.org/resource/List_of_environmental_books
217	http://dbpedia.org/resource/Brideshead_Revisited
218	http://dbpedia.org/resource/The_Fires_of_Merlin
219	http://dbpedia.org/resource/Breaking_Point_(novel)
220	http://dbpedia.org/resource/Romanticism
221	http://dbpedia.org/resource/Stars_in_My_Pocket_Like_Grains_of_Sand
222	http://dbpedia.org/resource/Philosophy_of_mind
223	http://dbpedia.org/resource/The_Magic_of_Oz
224	http://dbpedia.org/resource/Dave_McKean
225	http://dbpedia.org/resource/Libris_Mortis
226	http://dbpedia.org/resource/Teranesia
227	http://dbpedia.org/resource/Duncan_Idaho
228	http://dbpedia.org/resource/Looking_for_Jake
229	http://dbpedia.org/resource/Extraterrestrial_life
230	http://dbpedia.org/resource/Category:Anti-war_novels
231	http://dbpedia.org/resource/Disordered_Minds
232	http://dbpedia.org/resource/Suspended_animation
233	http://dbpedia.org/resource/Blue_at_the_Mizzen
234	http://dbpedia.org/resource/Egwene_al'Vere
235	http://dbpedia.org/resource/The_Wanting_Seed
236	http://dbpedia.org/resource/Here_Be_Dragons
237	http://dbpedia.org/resource/Category:American_historical_novels
238	http://dbpedia.org/resource/Warner_Brothers
239	http://dbpedia.org/resource/A_Stroke_of_Midnight
240	http://dbpedia.org/resource/The_Dancing_Floor
241	http://dbpedia.org/resource/The_Night_of_the_Triffids
242	http://dbpedia.org/resource/Beowulf's_Children
243	http://dbpedia.org/resource/The_Dragon_of_Despair
244	http://dbpedia.org/resource/Today_We_Choose_Faces
245	http://dbpedia.org/resource/Adoption
246	http://dbpedia.org/resource/Japanese_Language
247	http://dbpedia.org/resource/Moscow
248	http://dbpedia.org/resource/Film_adaptation
249	http://dbpedia.org/resource/The_Locked_Room
250	http://dbpedia.org/resource/A_Pocket_Full_of_Rye
251	http://dbpedia.org/resource/William_Hurt
252	http://dbpedia.org/resource/Chuck_Lukacs
253	http://dbpedia.org/resource/The_Road_to_Wellville
254	http://dbpedia.org/class/yago/Whole100003553
255	http://dbpedia.org/resource/Rosemary_Sutcliff
256	http://dbpedia.org/resource/Absolute_Beginners_(novel)
257	http://dbpedia.org/resource/Notting_Hill
258	http://dbpedia.org/resource/Heirs_of_Empire
259	http://dbpedia.org/resource/African_Writers_Series
260	http://dbpedia.org/resource/More_Die_of_Heartbreak
261	http://dbpedia.org/resource/Jane_of_Lantern_Hill
262	http://dbpedia.org/resource/The_Encyclopedia_of_Science_Fiction
263	http://dbpedia.org/resource/Cyborgs_in_fiction
264	http://dbpedia.org/resource/Revolt_in_2100
265	http://dbpedia.org/resource/The_Tale_of_Samuel_Whiskers_or_The_Roly-Poly_Pudding
266	http://dbpedia.org/resource/Category:Novels_set_in_the_12th_century
267	http://dbpedia.org/resource/Riven_Rock
268	http://dbpedia.org/resource/Polaroids_from_the_Dead
269	http://dbpedia.org/resource/Letter_to_a_Christian_Nation
270	http://dbpedia.org/resource/The_Urth_of_the_New_Sun
271	http://dbpedia.org/resource/Fawcett_Publications
272	http://dbpedia.org/resource/The_Far_Side_Gallery
273	http://dbpedia.org/resource/Anthony_Perkins
274	http://dbpedia.org/resource/Fablehaven
275	http://dbpedia.org/resource/The_Travels_of_Marco_Polo
276	http://dbpedia.org/resource/Dune:_The_Butlerian_Jihad
277	http://dbpedia.org/resource/Brad_Pitt
278	http://dbpedia.org/resource/Outline_of_James_Bond
279	http://dbpedia.org/class/yago/WikicatNovelsByMadeleineL'Engle
280	http://dbpedia.org/resource/Category:Chick_lit_novels
281	http://dbpedia.org/class/yago/Wikicat2007Books
282	http://dbpedia.org/resource/The_Raven_in_the_Foregate
283	http://dbpedia.org/resource/Stereotypes_of_animals
284	http://dbpedia.org/resource/The_Zenith_Angle
285	http://dbpedia.org/resource/Category:1959_American_novels
286	http://dbpedia.org/resource/Marvels
287	http://dbpedia.org/resource/George_H._W._Bush
288	http://dbpedia.org/resource/Inspector_Rebus
289	http://dbpedia.org/class/yago/Wikicat1985Books
290	http://dbpedia.org/resource/Munchkin_Country
291	http://dbpedia.org/resource/Georgia_Shakespeare
292	http://dbpedia.org/resource/L'Assommoir
293	http://dbpedia.org/resource/Ridley_Scott
294	http://dbpedia.org/resource/Tono-Bungay
295	http://dbpedia.org/resource/Children_Playing_Before_a_Statue_of_Hercules
296	http://dbpedia.org/resource/The_Beasts_of_Tarzan
297	http://dbpedia.org/resource/Bloomsbury_Publishing
298	http://dbpedia.org/resource/The_Turn_of_the_Screw
299	http://dbpedia.org/resource/Liberalism
300	http://dbpedia.org/resource/Woody_Allen
301	http://dbpedia.org/resource/Gong
302	http://dbpedia.org/resource/Hollywood_Nocturnes
303	http://dbpedia.org/resource/Modern_Library
304	http://dbpedia.org/resource/Polgara_the_Sorceress
305	http://dbpedia.org/class/yago/WikicatFeministNovels
306	http://dbpedia.org/resource/Sartor_Resartus
307	http://dbpedia.org/resource/Oklahoma
308	http://dbpedia.org/resource/Category:Environmental_non-fiction_books
309	http://dbpedia.org/resource/John_Houseman
310	http://dbpedia.org/resource/Postcolonialism
311	http://dbpedia.org/resource/Of_Grammatology
312	http://dbpedia.org/resource/The_Invention_of_Morel
313	http://dbpedia.org/resource/Learning_Python
314	http://dbpedia.org/resource/Angel_Fire_East
315	http://dbpedia.org/resource/In_the_Heat_of_the_Night_(novel)
316	http://dbpedia.org/class/yago/WikicatPsychologyBooks
317	http://dbpedia.org/resource/Baen
318	http://dbpedia.org/resource/List_of_fictional_University_of_Oxford_people
319	http://dbpedia.org/resource/Meryl_Streep
320	http://dbpedia.org/class/yago/Wikicat1980Novels
321	http://dbpedia.org/resource/The_Bridge_of_San_Luis_Rey
322	http://dbpedia.org/resource/The_Message_in_the_Hollow_Oak
323	http://dbpedia.org/resource/Gray_Morrow
324	http://dbpedia.org/resource/Family_of_Humfrey_of_Xanth
325	http://dbpedia.org/resource/For_the_Term_of_His_Natural_Life
326	http://dbpedia.org/resource/The_Snow_Queen_(novel)
327	http://dbpedia.org/resource/Three_Men_in_a_Boat
328	http://dbpedia.org/class/yago/WikicatFamilySagaNovels
329	http://dbpedia.org/resource/The_Manchurian_Candidate
330	http://dbpedia.org/resource/Category:Novels_by_John_Grisham
331	http://dbpedia.org/resource/The_Famished_Road
332	http://dbpedia.org/resource/Hugo_Award
333	http://dbpedia.org/resource/Comic_novel
334	http://dbpedia.org/resource/Goodbye,_Mr._Chips
335	http://dbpedia.org/resource/E._P._Dutton
336	http://dbpedia.org/resource/In_His_Steps
337	http://dbpedia.org/resource/Faded_Steel_Heat
338	http://dbpedia.org/resource/The_Great_and_Secret_Show
339	http://dbpedia.org/resource/Something_Happened
340	http://dbpedia.org/resource/Dead_Run
341	http://dbpedia.org/resource/The_Jewel_That_Was_Ours
342	http://dbpedia.org/resource/The_Lost_Language_of_Cranes
343	http://dbpedia.org/resource/Shannara
344	http://dbpedia.org/resource/For_Us,_The_Living:_A_Comedy_of_Customs
345	http://dbpedia.org/resource/Conan_the_Destroyer_(novel)
346	http://dbpedia.org/resource/Dashiell_Hammett
347	http://dbpedia.org/resource/Bob_Woodward
348	http://dbpedia.org/resource/Category:Dystopian_novels
349	http://dbpedia.org/resource/Florence
350	http://dbpedia.org/resource/Men_at_Work:_The_Craft_of_Baseball
351	http://dbpedia.org/resource/A_Sight_for_Sore_Eyes_(novel)
352	http://dbpedia.org/resource/The_Depths_of_Time
353	http://dbpedia.org/resource/Option_(filmmaking)
354	http://dbpedia.org/class/yago/Wikicat1980sFantasyNovels
355	http://dbpedia.org/resource/A_Kestrel_for_a_Knave
356	http://dbpedia.org/resource/Cold_Skin
357	http://dbpedia.org/resource/Northanger_Abbey
358	http://dbpedia.org/resource/Angel:_After_the_Fall
359	http://dbpedia.org/resource/Cliché
360	http://dbpedia.org/resource/Darker_than_Amber
361	http://dbpedia.org/resource/William_Collins_(publisher)
362	http://dbpedia.org/resource/Forward_the_Foundation
363	http://dbpedia.org/resource/Penrod
364	http://dbpedia.org/resource/Category:Drama_Desk_Award-winning_plays
365	http://dbpedia.org/resource/The_Horse_and_His_Boy
366	http://dbpedia.org/resource/Ralph_the_Heir
367	http://dbpedia.org/resource/Melodrama
368	http://dbpedia.org/resource/Driftglass
369	http://dbpedia.org/resource/List_of_fictional_political_parties
370	http://dbpedia.org/resource/Little_Red_Riding_Hood
371	http://dbpedia.org/resource/National_Book_Award
372	http://dbpedia.org/resource/Paul_Scofield
373	http://dbpedia.org/resource/The_Prosperous_Few_and_the_Restless_Many
374	http://dbpedia.org/resource/A_Book_of_Common_Prayer
375	http://dbpedia.org/resource/Colleen_McCullough
376	http://dbpedia.org/resource/Postcards_from_No_Man's_Land
377	http://dbpedia.org/resource/The_Whalestoe_Letters
378	http://dbpedia.org/resource/Don't_Care_High
379	http://dbpedia.org/resource/Angel
380	http://dbpedia.org/resource/The_Man_Who_Knew_Too_Much_(book)
381	http://dbpedia.org/resource/Play_(theatre)
382	http://dbpedia.org/resource/The_Tin_Flute
383	http://dbpedia.org/resource/Category:Novels_by_John_Irving
384	http://dbpedia.org/resource/Kathy_Reichs
385	http://dbpedia.org/resource/The_Sheep-Pig
386	http://dbpedia.org/resource/Category:Doubleday_(publisher)_books
387	http://dbpedia.org/resource/Category:Books_of_literary_criticism
388	http://dbpedia.org/resource/Berkeley,_California
389	http://dbpedia.org/resource/List_of_fantasy_authors
390	http://dbpedia.org/resource/Behold_the_Man_(novel)
391	http://dbpedia.org/resource/Centaur
392	http://dbpedia.org/resource/The_Tin_Woodman_of_Oz
393	http://dbpedia.org/resource/The_Ghost_of_Blackwood_Hall
394	http://dbpedia.org/resource/The_Professor_of_Desire
395	http://dbpedia.org/resource/Putnam_Publishing_Group
396	http://dbpedia.org/resource/Divided_Kingdom
397	http://dbpedia.org/resource/Witchcraft
398	http://dbpedia.org/resource/The_Millennial_Project:_Colonizing_the_Galaxy_in_Eight_Easy_Steps
399	http://dbpedia.org/resource/Molière
400	http://dbpedia.org/resource/Ptolemy's_Gate
401	http://dbpedia.org/resource/The_Immigrants
402	http://dbpedia.org/resource/Critics'_Circle_Theatre_Award
403	http://dbpedia.org/resource/Violet_Baudelaire
404	http://dbpedia.org/resource/Tristan_and_Iseult_(novel)
405	http://dbpedia.org/resource/Loitering_with_Intent
406	http://dbpedia.org/resource/Michael_Crichton
407	http://dbpedia.org/resource/Son_of_a_Witch
408	http://dbpedia.org/resource/Labour_Party_(UK)
409	http://dbpedia.org/resource/Christopher_Nolan
410	http://dbpedia.org/resource/List_of_fictional_baronets
411	http://dbpedia.org/resource/Emma
412	http://dbpedia.org/resource/Richard_Sharpe_(fictional_character)
413	http://dbpedia.org/resource/Cold_Copper_Tears
414	http://dbpedia.org/resource/The_Moon's_Shadow
415	http://dbpedia.org/resource/Captain_Underpants_and_the_Perilous_Plot_of_Professor_Poopypants
416	http://dbpedia.org/resource/Julie_of_the_Wolves
417	http://dbpedia.org/resource/Prelude_to_Space
418	http://dbpedia.org/resource/Classics_Illustrated
419	http://dbpedia.org/resource/Up_in_a_Heaval
420	http://dbpedia.org/resource/The_Scarlet_Slipper_Mystery
421	http://dbpedia.org/resource/King_of_Foxes
422	http://dbpedia.org/resource/Burmese_Days
423	http://dbpedia.org/resource/The_Glass_Menagerie
424	http://dbpedia.org/resource/Tang_Dynasty
425	http://dbpedia.org/resource/Last_Human
426	http://dbpedia.org/resource/Stephen_King
427	http://dbpedia.org/resource/Eagle_Strike
428	http://dbpedia.org/resource/The_Sign_of_the_Beaver
429	http://dbpedia.org/resource/Young_adult_literature
430	http://dbpedia.org/resource/A_Separate_Peace
431	http://dbpedia.org/resource/Beyond_Belief:_Islamic_Excursions_among_the_Converted_Peoples
432	http://dbpedia.org/class/yago/Contest107456188
433	http://dbpedia.org/resource/Leonard_Cohen
434	http://dbpedia.org/resource/The_Memoirs_of_Sherlock_Holmes
435	http://dbpedia.org/resource/Tunnel_in_the_Sky
436	http://dbpedia.org/resource/ITunes
437	http://dbpedia.org/resource/Orphan_Star
438	http://dbpedia.org/resource/Mouse_Soup
439	http://dbpedia.org/resource/Moominsummer_Madness
440	http://dbpedia.org/resource/New_England
441	http://dbpedia.org/resource/Tigana
442	http://dbpedia.org/resource/Tony_Award_for_Best_Play
443	http://dbpedia.org/resource/Roger_Penrose
444	http://dbpedia.org/resource/Piece_of_My_Heart_(novel)
445	http://dbpedia.org/resource/Ratner's_Star
446	http://dbpedia.org/resource/Glamorama
447	http://dbpedia.org/resource/Gambling
448	http://dbpedia.org/resource/Category:2001_books
449	http://dbpedia.org/resource/Category:1969_books
450	http://dbpedia.org/resource/Servant_of_the_Bones
451	http://dbpedia.org/resource/The_Final_Deduction
452	http://dbpedia.org/resource/Just_Like_That_(novel)
453	http://dbpedia.org/resource/The_Love_Machine_(novel)
454	http://dbpedia.org/resource/The_Crime_Club
455	http://dbpedia.org/resource/Dreadnought!
456	http://dbpedia.org/resource/The_Sunbird
457	http://dbpedia.org/resource/Market_Forces
458	http://dbpedia.org/resource/Time_travel
459	http://dbpedia.org/resource/9tail_Fox
460	http://dbpedia.org/resource/The_Magic_Faraway_Tree_(novel)
461	http://dbpedia.org/class/yago/WikicatBooksByDr.Seuss
462	http://dbpedia.org/class/yago/WikicatAmericanHistoricalNovels
463	http://dbpedia.org/resource/Category:Hispanic_and_Latino_American_novels
464	http://dbpedia.org/resource/Servant_of_the_Dragon
465	http://dbpedia.org/resource/Conflict_(narrative)
466	http://dbpedia.org/resource/In_the_Best_Families
467	http://dbpedia.org/resource/Social_criticism
468	http://dbpedia.org/resource/Chaos_theory
469	http://dbpedia.org/resource/My_Sweet_Audrina
470	http://dbpedia.org/resource/Personal_Injuries
471	http://dbpedia.org/resource/Malcolm_Bradbury
472	http://dbpedia.org/resource/Coming-of-age_story
473	http://dbpedia.org/resource/Apollo
474	http://dbpedia.org/resource/The_Waterless_Sea
475	http://dbpedia.org/resource/Daddy's_Roommate
476	http://dbpedia.org/resource/Kim_Philby
477	http://dbpedia.org/resource/Barlowe's_Guide_to_Extraterrestrials
478	http://dbpedia.org/resource/Intertextuality
479	http://dbpedia.org/resource/Between_Mom_and_Jo
480	http://dbpedia.org/resource/The_Football_Factory_(novel)
481	http://dbpedia.org/resource/Santiago:_a_Myth_of_the_Far_Future
482	http://dbpedia.org/resource/While_I_Was_Gone
483	http://dbpedia.org/resource/Reading_in_the_Dark
484	http://dbpedia.org/resource/Category:1998_books
485	http://dbpedia.org/resource/A_Game_of_Thrones
486	http://dbpedia.org/resource/The_Letter_of_Marque
487	http://dbpedia.org/resource/Moominpappa_at_Sea
488	http://dbpedia.org/resource/When_Corporations_Rule_the_World
489	http://dbpedia.org/resource/Richard_Sardinha
490	http://dbpedia.org/resource/Future_Shock
491	http://dbpedia.org/resource/Category:Political_books
492	http://dbpedia.org/resource/In_the_Company_of_Cheerful_Ladies
493	http://dbpedia.org/resource/Victorian_morality
494	http://dbpedia.org/resource/Rama_Revealed
495	http://dbpedia.org/resource/List_of_fiction_works_made_into_feature_films_(S–Z)
496	http://dbpedia.org/class/yago/Narrative107221094
497	http://dbpedia.org/resource/Inspector_Alan_Banks
498	http://dbpedia.org/resource/Neanderthals_in_popular_culture
499	http://dbpedia.org/resource/Farmer_in_the_Sky
500	http://dbpedia.org/resource/The_Log_from_the_Sea_of_Cortez
501	http://dbpedia.org/resource/Myanmar_National_Literature_Award_for_Translation
502	http://dbpedia.org/resource/Falcondance
503	http://dbpedia.org/resource/Category:Viking_Press_books
504	http://dbpedia.org/resource/The_Little_White_Horse
505	http://dbpedia.org/resource/Masquerades
506	http://dbpedia.org/resource/Monk's_Hood
507	http://dbpedia.org/resource/Category:Novels_set_in_Venice
508	http://dbpedia.org/resource/Grosset_&_Dunlap
509	http://dbpedia.org/resource/1970_in_literature
510	http://dbpedia.org/resource/Perfect_Nightmare_(novel)
511	http://dbpedia.org/resource/List_of_utopian_literature
512	http://dbpedia.org/resource/Search_for_Senna
513	http://dbpedia.org/resource/Jennifer,_Hecate,_Macbeth,_William_McKinley,_and_Me,_Elizabeth
514	http://dbpedia.org/resource/A_Swiftly_Tilting_Planet
515	http://dbpedia.org/resource/Ron_Spencer
516	http://dbpedia.org/class/yago/WikicatLesbianNovels
517	http://dbpedia.org/resource/Child_abuse
