324	6863
325	6862
326	6861
327	4616
328	4615
329	4614
330	4613
331	4611
332	4610
333	4619
334	4618
335	4617
336	4602
337	4605
338	4604
339	4607
340	4606
341	4609
342	4608
343	4640
344	4641
345	4638
346	4637
347	4636
348	4635
349	4639
350	4630
351	4623
352	4622
353	4625
354	4627
355	4626
356	4629
357	4628
358	4663
359	4662
360	4661
361	4660
362	4659
363	4658
364	4655
365	4656
366	4653
367	4654
368	4650
369	4652
370	4651
371	4647
372	4648
373	4649
374	4642
375	4644
376	4645
377	4681
378	4680
379	4685
380	4677
381	4678
382	4675
383	4676
384	4679
385	4670
386	4672
387	4674
388	4673
389	4664
390	4665
391	4666
392	4668
393	4698
394	4699
395	4688
396	4687
397	4686
398	4695
399	4696
400	4693
401	4694
402	4691
403	595
404	597
405	596
406	599
407	598
408	592
409	593
410	6770
411	6771
412	6772
413	6773
414	1728
415	1729
416	2858
417	1726
418	1727
419	1724
420	1725
421	2859
422	2854
423	1722
424	6768
425	1723
426	6767
427	2853
428	1720
429	2856
430	1721
431	2850
432	2852
433	2851
434	6769
435	6780
436	6781
437	6782
438	6783
439	1717
440	409
441	408
442	1719
443	1713
444	2849
445	405
446	404
447	1714
448	2848
449	2847
450	1715
451	407
452	2846
453	406
454	401
455	6777
456	2845
457	400
458	2844
459	6776
460	1711
461	2843
462	6779
463	1712
464	402
465	6778
466	2842
467	2841
468	2840
469	6753
470	6750
471	2836
472	1704
473	418
474	417
475	1702
476	2838
477	2837
478	415
479	1708
480	1706
481	419
482	410
483	6749
484	2830
485	6748
486	6746
487	414
488	2832
489	1700
490	2831
491	1701
492	413
493	412
494	2834
495	2833
496	6743
497	411
498	6761
499	6762
500	6763
501	6764
502	2827
503	2826
504	426
505	429
506	428
507	2829
508	2828
509	420
510	2823
511	6755
512	2822
513	422
514	425
515	2821
516	6757
517	2820
518	424
519	2897
520	2898
521	436
522	2899
523	433
524	434
525	2893
526	431
527	432
528	2894
529	430
530	2896
531	437
532	438
533	2892
534	2891
535	2888
536	444
537	445
538	2889
539	2886
540	446
541	447
542	2887
543	2884
544	440
545	2885
546	441
547	2882
548	443
549	2883
550	448
551	6796
552	6795
553	6794
554	450
555	6793
556	6792
557	2881
558	6791
559	6790
560	2880
561	453
562	2871
563	2872
564	454
565	2873
566	452
567	6789
568	2875
569	458
570	2876
571	6787
572	2877
573	455
574	2878
575	456
576	2879
577	459
578	2870
579	461
580	460
581	462
582	2862
583	2863
584	463
585	464
586	2860
587	2861
588	6798
589	2866
590	6799
591	2867
592	467
593	468
594	2865
595	2869
596	1799
597	1797
598	1798
599	1795
600	1796
601	1793
602	1794
603	1782
604	1783
605	1785
606	1789
607	1791
608	1773
609	1774
610	1771
611	1777
612	1778
613	1776
614	1781
615	1780
616	6721
617	2811
618	1765
619	2812
620	6722
621	6723
622	1767
623	6724
624	1766
625	1761
626	6726
627	6728
628	1762
629	2819
630	2817
631	2818
632	1769
633	2815
634	1768
635	2816
636	2813
637	2814
638	1770
639	6731
640	6730
641	1756
642	6734
643	1755
644	2800
645	6732
646	1754
647	1753
648	2801
649	6733
650	1752
651	6738
652	1751
653	6739
654	6736
655	1750
656	6737
657	2807
658	2809
659	2802
660	2803
661	1758
662	2804
663	1757
664	6741
665	6740
666	6703
667	6704
668	6706
669	1740
670	1742
671	6700
672	1745
673	1744
674	6702
675	1747
676	1749
677	1748
678	6707
679	6708
680	6709
681	6716
682	1730
683	6717
684	6714
685	6715
686	1734
687	6712
688	6713
689	1733
690	6710
691	6711
692	1738
693	1736
694	1735
695	6718
696	1739
697	6720
698	4520
699	35
700	33
701	34
702	39
703	37
704	38
705	4519
706	4518
707	43
708	41
709	40
710	4513
711	4512
712	4511
713	4517
714	4516
715	4515
716	22
717	23
718	28
719	29
720	4508
721	4507
722	4509
723	30
724	32
725	4500
726	4501
727	4504
728	4506
729	19
730	15
731	13
732	14
733	21
734	20
735	10
736	78
737	77
738	4560
739	4564
740	4563
741	4562
742	4561
743	4556
744	4557
745	4558
746	4559
747	82
748	83
749	81
750	86
751	87
752	84
753	85
754	67
755	66
756	69
757	68
758	4551
759	4550
760	4553
761	4552
762	4544
763	4545
764	4546
765	4547
766	4548
767	4549
768	70
769	71
770	72
771	73
772	74
773	75
774	76
775	57
776	56
777	55
778	4542
779	4540
780	1699
781	4539
782	1698
783	4536
784	1695
785	4534
786	1694
787	4535
788	4532
789	1697
790	1696
791	4533
792	64
793	65
794	62
795	63
796	60
797	61
798	49
799	48
800	45
801	47
802	46
803	4531
804	4530
805	4527
806	4528
807	4521
808	4522
809	4524
810	51
811	52
812	53
813	487
814	4599
815	486
816	4598
817	485
818	484
819	489
820	488
821	482
822	483
823	480
824	481
825	474
826	473
827	4589
828	476
829	4588
830	475
831	4587
832	478
833	477
834	479
835	4593
836	4591
837	4596
838	4597
839	4594
840	471
841	4595
842	472
843	2788
844	2787
845	2789
846	2784
847	4576
848	2786
849	4579
850	4578
851	2790
852	4584
853	2791
854	4585
855	2793
856	4580
857	4581
858	4582
859	99
860	98
861	97
862	96
863	94
864	93
865	92
866	499
867	2799
868	2798
869	4569
870	4568
871	496
872	2797
873	495
874	4567
875	2796
876	4566
877	2794
878	497
879	4565
880	4574
881	491
882	4575
883	4572
884	4573
885	4570
886	4571
887	88
888	338
889	333
890	330
891	331
892	337
893	349
894	342
895	343
896	344
897	346
898	340
899	318
900	316
901	317
902	314
903	315
904	310
905	327
906	328
907	323
908	324
909	326
910	321
911	322
912	300
913	302
914	301
915	304
916	306
917	305
918	308
919	307
920	309
921	1601
922	1602
923	1600
924	1609
925	1607
926	1608
927	1605
928	1606
929	1603
930	1626
931	1625
932	4925
933	1628
934	4926
935	1627
936	1629
937	4920
938	4923
939	1622
940	4924
941	1621
942	1624
943	1623
944	1617
945	4936
946	4937
947	4938
948	1614
949	1619
950	1618
951	4931
952	1613
953	4933
954	1611
955	4934
956	4935
957	1610
958	4949
959	4947
960	4948
961	1649
962	1644
963	4946
964	1643
965	4943
966	1646
967	4944
968	4941
969	1640
970	4942
971	1642
972	1641
973	4958
974	1639
975	1638
976	4959
977	1637
978	1636
979	1635
980	4954
981	1634
982	4955
983	1633
984	4956
985	1632
986	4957
987	4950
988	1631
989	1630
990	4951
991	4952
992	4953
993	1671
994	1670
995	1661
996	1662
997	1663
998	1666
999	1667
1000	1668
1001	1669
1002	1660
1003	1653
1004	1650
1005	1656
1006	1657
1007	1654
1008	1655
1009	1659
1010	1690
1011	1692
1012	4902
1013	1688
1014	4900
1015	1689
1016	1683
1017	1684
1018	1685
1019	1686
1020	4909
1021	4908
1022	4907
1023	4906
1024	4905
1025	4904
1026	1682
1027	1681
1028	1680
1029	4911
1030	1678
1031	4913
1032	1676
1033	4912
1034	1677
1035	1674
1036	1675
1037	1672
1038	1673
1039	4919
1040	4918
1041	4915
1042	4914
1043	4917
1044	4916
1045	1578
1046	1577
1047	1579
1048	4897
1049	1574
1050	4898
1051	1573
1052	1576
1053	4895
1054	4896
1055	1575
1056	1580
1057	1581
1058	1583
1059	4888
1060	1589
1061	1588
1062	1587
1063	4884
1064	1586
1065	4886
1066	1584
1067	4887
1068	1593
1069	4892
1070	4891
1071	1594
1072	4894
1073	1591
1074	1592
1075	1590
1076	4890
1077	1596
1078	1595
1079	1598
1080	1597
1081	1599
1082	4858
1083	4857
1084	4855
1085	4853
1086	4852
1087	4851
1088	4861
1089	4845
1090	4844
1091	4846
1092	4841
1093	4840
1094	4843
1095	4849
1096	4850
1097	4876
1098	4875
1099	4874
1100	4873
1101	4879
1102	4878
1103	4877
1104	4882
1105	4883
1106	4880
1107	4881
1108	4863
1109	4862
1110	4864
1111	4867
1112	4866
1113	4869
1114	4868
1115	4871
1116	4872
1117	5950
1118	5948
1119	5947
1120	5945
1121	5942
1122	5941
1123	5940
1124	5938
1125	5937
1126	5939
1127	5936
1128	5930
1129	5931
1130	5971
1131	5972
1132	5970
1133	5965
1134	5963
1135	5969
1136	5968
1137	5967
1138	391
1139	390
1140	393
1141	392
1142	395
1143	5961
1144	394
1145	5959
1146	396
1147	5952
1148	397
1149	5951
1150	5954
1151	398
1152	399
1153	5953
1154	5956
1155	5955
1156	5958
1157	5957
1158	383
1159	5993
1160	384
1161	381
1162	5992
1163	5991
1164	382
1165	380
1166	5988
1167	389
1168	5989
1169	388
1170	5986
1171	387
1172	5987
1173	386
1174	5985
1175	385
1176	370
1177	371
1178	5983
1179	5982
1180	5977
1181	379
1182	378
1183	5978
1184	5979
1185	375
1186	5973
1187	5974
1188	374
1189	377
1190	376
1191	361
1192	362
1193	360
1194	365
1195	364
1196	363
1197	368
1198	350
1199	351
1200	353
1201	5995
1202	5996
1203	5997
1204	355
1205	354
1206	5999
1207	359
1208	358
1209	202
1210	204
1211	201
1212	206
1213	207
1214	208
1215	209
1216	211
1217	212
1218	210
1219	215
1220	216
1221	213
1222	214
1223	219
1224	217
1225	218
1226	220
1227	221
1228	222
1229	223
1230	224
1231	225
1232	226
1233	227
1234	228
1235	229
1236	5919
1237	5917
1238	5918
1239	5915
1240	5913
1241	5914
1242	5911
1243	5912
1244	5910
1245	5926
1246	5927
1247	5928
1248	5929
1249	5922
1250	5923
1251	5924
1252	5925
1253	5920
1254	5921
1255	6989
1256	6988
1257	6987
1258	6986
1259	6985
1260	6994
1261	6995
1262	6992
1263	6990
1264	5904
1265	5905
1266	5906
1267	5908
1268	5909
1269	5901
1270	6999
1271	6998
1272	6971
1273	1523
1274	4824
1275	6963
1276	6964
1277	4822
1278	6965
1279	1525
1280	6966
1281	1524
1282	6967
1283	4820
1284	6968
1285	4821
1286	6969
1287	1520
1288	1527
1289	4828
1290	1526
1291	4829
1292	4826
1293	4827
1294	1528
1295	6980
1296	6984
1297	6982
1298	6981
1299	4833
1300	6976
1301	1514
1302	1513
1303	6977
1304	1512
1305	4835
1306	6974
1307	4836
1308	6975
1309	1511
1310	1510
1311	4830
1312	4831
1313	6979
1314	1519
1315	1518
1316	4837
1317	4838
1318	1516
1319	4839
1320	1515
1321	6951
1322	6945
1323	6946
1324	6948
1325	6941
1326	1501
1327	1500
1328	4803
1329	1503
1330	4800
1331	6943
1332	6944
1333	1505
1334	4806
1335	4807
1336	4804
1337	4805
1338	1506
1339	1509
1340	1508
1341	4808
1342	4809
1343	6962
1344	6961
1345	6960
1346	6958
1347	6959
1348	4811
1349	6954
1350	4812
1351	6955
1352	6952
1353	4813
1354	6953
1355	4819
1356	1570
1357	1572
1358	1571
1359	6928
1360	6927
1361	1566
1362	6920
1363	1568
1364	1569
1365	6924
1366	1563
1367	6926
1368	1564
1369	6925
1370	1565
1371	1561
1372	6940
1373	6939
1374	6938
1375	1559
1376	1557
1377	6933
1378	1558
1379	1555
1380	6931
1381	1556
1382	6930
1383	6937
1384	1553
1385	6936
1386	1554
1387	1550
1388	1548
1389	6909
1390	1549
1391	6906
1392	6905
1393	6908
1394	6907
1395	1540
1396	6902
1397	6901
1398	1541
1399	6904
1400	6903
1401	1543
1402	1545
1403	1546
1404	6900
1405	1547
1406	1539
1407	1537
1408	1538
1409	6919
1410	6918
1411	6917
1412	6916
1413	6915
1414	1531
1415	6914
1416	1532
1417	6913
1418	6912
1419	1535
1420	6911
1421	1536
1422	6910
1423	1533
1424	1534
1425	1475
1426	4799
1427	1474
1428	1476
1429	1479
1430	1481
1431	1483
1432	1484
1433	1488
1434	4785
1435	4786
1436	1487
1437	4787
1438	4788
1439	1485
1440	1490
1441	1495
1442	4792
1443	4795
1444	1492
1445	1493
1446	4794
1447	1457
1448	1456
1449	1459
1450	4778
1451	4779
1452	1458
1453	1453
1454	4776
1455	1452
1456	4777
1457	1455
1458	4775
1459	1454
1460	4784
1461	4783
1462	1461
1463	4782
1464	4781
1465	1462
1466	4780
1467	4767
1468	1469
1469	4769
1470	1468
1471	1467
1472	5899
1473	1466
1474	4763
1475	1465
1476	4764
1477	5897
1478	4765
1479	5896
1480	4766
1481	1472
1482	1473
1483	1470
1484	4773
1485	4772
1486	1471
1487	4755
1488	4753
1489	4759
1490	4761
1491	4762
1492	4749
1493	4742
1494	4743
1495	4745
1496	4748
1497	4747
1498	4750
1499	4751
1500	4739
1501	4736
1502	4735
1503	4734
1504	4733
1505	1496
1506	4732
1507	1497
1508	4730
1509	1499
1510	4740
1511	4728
1512	4727
1513	4724
1514	4723
1515	4720
1516	4722
1517	4721
1518	281
1519	280
1520	285
1521	5850
1522	5851
1523	284
1524	283
1525	282
1526	5844
1527	5843
1528	5842
1529	286
1530	5841
1531	5846
1532	5849
1533	272
1534	271
1535	274
1536	5840
1537	273
1538	275
1539	5831
1540	5830
1541	277
1542	5833
1543	278
1544	5832
1545	5834
1546	5837
1547	5836
1548	5839
1549	5838
1550	5824
1551	5822
1552	5829
1553	5828
1554	5827
1555	294
1556	293
1557	295
1558	290
1559	292
1560	291
1561	5813
1562	5812
1563	5815
1564	5814
1565	297
1566	298
1567	299
1568	5811
1569	5819
1570	5818
1571	5891
1572	5890
1573	5895
1574	240
1575	5894
1576	5893
1577	5892
1578	5887
1579	245
1580	244
1581	5888
1582	5885
1583	249
1584	248
1585	247
1586	246
1587	5880
1588	5882
1589	230
1590	239
1591	5874
1592	232
1593	231
1594	5875
1595	5876
1596	234
1597	233
1598	5877
1599	236
1600	5878
1601	5879
1602	235
1603	238
1604	237
1605	262
1606	263
1607	5871
1608	261
1609	5869
1610	269
1611	268
1612	5868
1613	5865
1614	267
1615	266
1616	5866
1617	5863
1618	5864
1619	250
1620	251
1621	5862
1622	252
1623	5861
1624	5856
1625	257
1626	5857
1627	259
1628	5852
1629	254
1630	253
1631	5853
1632	5854
1633	256
1634	5855
1635	255
1636	1411
1637	941
1638	1415
1639	942
1640	1414
1641	1413
1642	1412
1643	940
1644	945
1645	1419
1646	1418
1647	946
1648	943
1649	1417
1650	1416
1651	944
1652	947
1653	948
1654	1422
1655	1423
1656	930
1657	1426
1658	931
1659	1428
1660	932
1661	1427
1662	933
1663	934
1664	935
1665	936
1666	938
1667	939
1668	929
1669	1437
1670	920
1671	1436
1672	1435
1673	1432
1674	1431
1675	1430
1676	928
1677	926
1678	923
1679	924
1680	1439
1681	921
1682	1438
1683	919
1684	918
1685	1440
1686	1445
1687	1442
1688	1441
1689	1444
1690	1443
1691	914
1692	915
1693	916
1694	917
1695	910
1696	1449
1697	911
1698	912
1699	913
1700	908
1701	907
1702	909
1703	1450
1704	988
1705	987
1706	982
1707	981
1708	980
1709	986
1710	985
1711	984
1712	983
1713	977
1714	976
1715	971
1716	970
1717	975
1718	974
1719	969
1720	968
1721	967
1722	966
1723	964
1724	963
1725	961
1726	960
1727	959
1728	1409
1729	958
1730	955
1731	1405
1732	954
1733	1406
1734	1407
1735	956
1736	1408
1737	951
1738	1401
1739	950
1740	1402
1741	953
1742	952
1743	1404
1744	4292
1745	4294
1746	4296
1747	4295
1748	4298
1749	4297
1750	4299
1751	5802
1752	5804
1753	5800
1754	5806
1755	5805
1756	5808
1757	5807
1758	997
1759	994
1760	995
1761	992
1762	993
1763	991
1764	998
1765	999
1766	2508
1767	2506
1768	2505
1769	2509
1770	2500
1771	2504
1772	2502
1773	2501
1774	2516
1775	2518
1776	2511
1777	2510
1778	2513
1779	2512
1780	2515
1781	2527
1782	2526
1783	2525
1784	2524
1785	2522
1786	2521
1787	2540
1788	2539
1789	2538
1790	2534
1791	2537
1792	2536
1793	2531
1794	2530
1795	5736
1796	4208
1797	2437
1798	5735
1799	2438
1800	5738
1801	4206
1802	5737
1803	4207
1804	2436
1805	2433
1806	5732
1807	4204
1808	4205
1809	5731
1810	2434
1811	4202
1812	2431
1813	5734
1814	4203
1815	2432
1816	5733
1817	5739
1818	2439
1819	7060
1820	7063
1821	7062
1822	4212
1823	7068
1824	2441
1825	7067
1826	2440
1827	5741
1828	7065
1829	7069
1830	2424
1831	4217
1832	5749
1833	5748
1834	2425
1835	4219
1836	5747
1837	5746
1838	2427
1839	4213
1840	5745
1841	5744
1842	4214
1843	2422
1844	4215
1845	4216
1846	2423
1847	2429
1848	7071
1849	7070
1850	7073
1851	7072
1852	5752
1853	4220
1854	4223
1855	7079
1856	7078
1857	5750
1858	4222
1859	4226
1860	2455
1861	4227
1862	5753
1863	4224
1864	5756
1865	2453
1866	2454
1867	5755
1868	2459
1869	5758
1870	4228
1871	2457
1872	5759
1873	2458
1874	4229
1875	7042
1876	7041
1877	7040
1878	4230
1879	7049
1880	7048
1881	7046
1882	5760
1883	4234
1884	2462
1885	7045
1886	4232
1887	2461
1888	7044
1889	2460
1890	4231
1891	7043
1892	5767
1893	2442
1894	4235
1895	5766
1896	4236
1897	4237
1898	2444
1899	5765
1900	4238
1901	2445
1902	2446
1903	2447
1904	5769
1905	2448
1906	2449
1907	5768
1908	7051
1909	7050
1910	7059
1911	5770
1912	4241
1913	7055
1914	4243
1915	5773
1916	2450
1917	5774
1918	4242
1919	7054
1920	5771
1921	4245
1922	7057
1923	5772
1924	7056
1925	2451
1926	2478
1927	4249
1928	2477
1929	4247
1930	2476
1931	2475
1932	4246
1933	2484
1934	4255
1935	4256
1936	2485
1937	2482
1938	4253
1939	2483
1940	4254
1941	2480
1942	4252
1943	4250
1944	5708
1945	5707
1946	5704
1947	2469
1948	5705
1949	2468
1950	5702
1951	5703
1952	4258
1953	5700
1954	4257
1955	2466
1956	2471
1957	4264
1958	2472
1959	4265
1960	2473
1961	4266
1962	2474
1963	4260
1964	4261
1965	2470
1966	4263
1967	5717
1968	5719
1969	5710
1970	2499
1971	2498
1972	4269
1973	5711
1974	2497
1975	4268
1976	5712
1977	5713
1978	5715
1979	5716
1980	4274
1981	4271
1982	4272
1983	4277
1984	4278
1985	4275
1986	7087
1987	4276
1988	7085
1989	7083
1990	7084
1991	7081
1992	4270
1993	7082
1994	5729
1995	4279
1996	5723
1997	2486
1998	2489
1999	5720
2000	5721
2001	2488
2002	5726
2003	5727
2004	5724
2005	4282
2006	2490
2007	2491
2008	4285
2009	7098
2010	2493
2011	4286
2012	5730
2013	4287
2014	7099
2015	2494
2016	2495
2017	4288
2018	2496
2019	7094
2020	7095
2021	7096
2022	7091
2023	7092
2024	7093
2025	1395
2026	1396
2027	1394
2028	1391
2029	1392
2030	1390
2031	1389
2032	1387
2033	1386
2034	1382
2035	1380
2036	1381
2037	1379
2038	1378
2039	1377
2040	1398
2041	1399
2042	7021
2043	5785
2044	5784
2045	1351
2046	7022
2047	1350
2048	5783
2049	7023
2050	7024
2051	5782
2052	7025
2053	5781
2054	7026
2055	5780
2056	7027
2057	7020
2058	1348
2059	7018
2060	5779
2061	1347
2062	5777
2063	1345
2064	5778
2065	5775
2066	1342
2067	1343
2068	7034
2069	7035
2070	5793
2071	5796
2072	1341
2073	7032
2074	1340
2075	5795
2076	7038
2077	7036
2078	5792
2079	5791
2080	7037
2081	7030
2082	7031
2083	1339
2084	1335
2085	1336
2086	7029
2087	1338
2088	5786
2089	1331
2090	5787
2091	1332
2092	1334
2093	1370
2094	7003
2095	7004
2096	7005
2097	7006
2098	7000
2099	1372
2100	7002
2101	1371
2102	5799
2103	1366
2104	1367
2105	5797
2106	1364
2107	1365
2108	5798
2109	1368
2110	1369
2111	7017
2112	7014
2113	7015
2114	4200
2115	7012
2116	1360
2117	7013
2118	1363
2119	7011
2120	1362
2121	1354
2122	1355
2123	1356
2124	1357
2125	1358
2126	7009
2127	1359
2128	7008
2129	7007
2130	806
2131	807
2132	804
2133	805
2134	803
2135	1319
2136	1318
2137	1317
2138	1316
2139	1315
2140	1313
2141	1311
2142	1310
2143	1328
2144	1324
2145	1327
2146	1326
2147	1321
2148	1322
2149	824
2150	825
2151	822
2152	828
2153	829
2154	826
2155	827
2156	820
2157	821
2158	1307
2159	1306
2160	812
2161	1309
2162	813
2163	814
2164	1308
2165	817
2166	1301
2167	1300
2168	1303
2169	1302
2170	1305
2171	1304
2172	810
2173	809
2174	808
2175	843
2176	842
2177	841
2178	840
2179	849
2180	848
2181	847
2182	846
2183	845
2184	844
2185	830
2186	832
2187	838
2188	837
2189	839
2190	834
2191	833
2192	835
2193	861
2194	860
2195	865
2196	862
2197	869
2198	868
2199	867
2200	852
2201	854
2202	853
2203	856
2204	855
2205	857
2206	859
2207	888
2208	889
2209	884
2210	885
2211	886
2212	887
2213	880
2214	881
2215	882
2216	883
2217	4199
2218	4198
2219	4195
2220	4194
2221	4191
2222	4190
2223	4193
2224	4192
2225	879
2226	877
2227	878
2228	875
2229	876
2230	873
2231	874
2232	872
2233	4185
2234	4184
2235	4183
2236	4188
2237	4187
2238	4182
2239	4181
2240	4173
2241	4172
2242	4175
2243	4174
2244	890
2245	4176
2246	4179
2247	4178
2248	4171
2249	4170
2250	899
2251	4169
2252	891
2253	892
2254	897
2255	895
2256	896
2257	2405
2258	2404
2259	2403
2260	2402
2261	2401
2262	2409
2263	2407
2264	2406
2265	2414
2266	2416
2267	2415
2268	2410
2269	2411
2270	2417
2271	2419
2272	4105
2273	2334
2274	4106
2275	5632
2276	2335
2277	5635
2278	4103
2279	2332
2280	2333
2281	5634
2282	4104
2283	4109
2284	5637
2285	2339
2286	5636
2287	5639
2288	2337
2289	4108
2290	7169
2291	7167
2292	7166
2293	2341
2294	2340
2295	5641
2296	7165
2297	5642
2298	7164
2299	7162
2300	7161
2301	7160
2302	2329
2303	5646
2304	2321
2305	5645
2306	2322
2307	4115
2308	4116
2309	2323
2310	5643
2311	4117
2312	4118
2313	2325
2314	2326
2315	5649
2316	4119
2317	5648
2318	2327
2319	5647
2320	2328
2321	7179
2322	4120
2323	4122
2324	5652
2325	7175
2326	4121
2327	2331
2328	4124
2329	5650
2330	5651
2331	7177
2332	7172
2333	7171
2334	7173
2335	7170
2336	5618
2337	2318
2338	5615
2339	2316
2340	5614
2341	2317
2342	5617
2343	2314
2344	5616
2345	2315
2346	5611
2347	2313
2348	5610
2349	2310
2350	5613
2351	5612
2352	2320
2353	7188
2354	7187
2355	5620
2356	7181
2357	7185
2358	7184
2359	7183
2360	7182
2361	2307
2362	2309
2363	5629
2364	2303
2365	5628
2366	2306
2367	5624
2368	5623
2369	2300
2370	2301
2371	5622
2372	5621
2373	2302
2374	4100
2375	5630
2376	7198
2377	7197
2378	5631
2379	4102
2380	7190
2381	7192
2382	7191
2383	7194
2384	7196
2385	7195
2386	2379
2387	2378
2388	4149
2389	4148
2390	2377
2391	4147
2392	2376
2393	4153
2394	2382
2395	4150
2396	4151
2397	4156
2398	4157
2399	2386
2400	2383
2401	4155
2402	2384
2403	4159
2404	2366
2405	5601
2406	4158
2407	2365
2408	5602
2409	5600
2410	2367
2411	5605
2412	5604
2413	5607
2414	4161
2415	4162
2416	2370
2417	4163
2418	4164
2419	4165
2420	4166
2421	4167
2422	2374
2423	4168
2424	2359
2425	2358
2426	4129
2427	2357
2428	4128
2429	4127
2430	2356
2431	2355
2432	4126
2433	2354
2434	2363
2435	4134
2436	4135
2437	2364
2438	2361
2439	4132
2440	2362
2441	4133
2442	2360
2443	4131
2444	2347
2445	2349
2446	4137
2447	2344
2448	2343
2449	2346
2450	2345
2451	4138
2452	2350
2453	4143
2454	4144
2455	2351
2456	4145
2457	2353
2458	4140
2459	4141
2460	4142
2461	1293
2462	1290
2463	1296
2464	1297
2465	1294
2466	1295
2467	1282
2468	1283
2469	1284
2470	1285
2471	1286
2472	1277
2473	1276
2474	1278
2475	1274
2476	1275
2477	1272
2478	7100
2479	1273
2480	1270
2481	7102
2482	1271
2483	7105
2484	1269
2485	2398
2486	1268
2487	2399
2488	1267
2489	5699
2490	1266
2491	1265
2492	5698
2493	1261
2494	7112
2495	2397
2496	2396
2497	1262
2498	1263
2499	1264
2500	2394
2501	7116
2502	2392
2503	7114
2504	1260
2505	2390
2506	7113
2507	1259
2508	7109
2509	7106
2510	7107
2511	1255
2512	2389
2513	1254
2514	2387
2515	1257
2516	1256
2517	2388
2518	7124
2519	5682
2520	7125
2521	5681
2522	7126
2523	5680
2524	5686
2525	7120
2526	1253
2527	1252
2528	7121
2529	5685
2530	1251
2531	7122
2532	7123
2533	5683
2534	5678
2535	1245
2536	1246
2537	1243
2538	5676
2539	5677
2540	1244
2541	1249
2542	7118
2543	7117
2544	1247
2545	1248
2546	7119
2547	7130
2548	5691
2549	5690
2550	7135
2551	5693
2552	7136
2553	5692
2554	1240
2555	7134
2556	5697
2557	1242
2558	1241
2559	7132
2560	5696
2561	1232
2562	5687
2563	5688
2564	1234
2565	5689
2566	1236
2567	7129
2568	1238
2569	1239
2570	7128
2571	7140
2572	7141
2573	5664
2574	1231
2575	7142
2576	7143
2577	1230
2578	7144
2579	5661
2580	5660
2581	7147
2582	7149
2583	1227
2584	7139
2585	1228
2586	1225
2587	5658
2588	1226
2589	5659
